smiles,mol_id,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
OC(=O)CCC(O)=O.c1(C(OCCN(C)C)(C)c2ccccc2)ccccn1,TOX552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCc1ccc(O)c(O)c1,TOX550,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oc1cc(CCN)ccc1O,TOX550,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1c(cc(c(c1)O)O)CCN,TOX550,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1c(ccc(O)c1O)CCN,TOX550,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,TOX557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c12oc(=O)c3c4c(c(c(c3)O)O)oc(c(cc(O)c1O)c24)=O,TOX557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
o1c2c(c(O)cc3c(oc4c(c(O)cc(c1=O)c4c32)O)=O)O,TOX557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1(cc2c3c4c(c(O)c(O)cc4c(oc3c1O)=O)oc2=O)O,TOX557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,TOX558,0.0,0.0,0.0,1.0,,,,,,0.0,,
c1(OC)c(OC)cc2CCN3C[C@H](CC)[C@H](C[C@H]3c2c1)C[C@H]1NCCc2c1cc(c(OC)c2)OC,TOX558,0.0,0.0,0.0,1.0,,,,,,0.0,,
CC[C@@H]1[C@H](C[C@@H]2N(C1)CCc1c2cc(c(OC)c1)OC)C[C@@H]1c2c(CCN1)cc(c(c2)OC)OC,TOX558,0.0,0.0,0.0,1.0,,,,,,0.0,,
C1CN[C@H](C[C@@H]2[C@@H](CC)CN3[C@H](c4cc(c(OC)cc4CC3)OC)C2)c2c1cc(OC)c(c2)OC,TOX558,0.0,0.0,0.0,1.0,,,,,,0.0,,
CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.Cc1n(CC)cc[n+]1C,TOX29091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.n1(CC)c([n+](cc1)C)C,TOX29091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[N-](S(=O)(C(F)(F)F)=O)S(C(F)(F)F)(=O)=O.c1n(c(C)[n+](C)c1)CC,TOX29091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCCCCSCCOCCO,TOX26042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C(CCCCCCCC)CCCSCCOCCO,TOX26042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCCCCCCCCCSCCOCCO,TOX26042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCCCCCCCCCSCCOCCO,TOX26042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
N=C(N)n1cccn1,TOX26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1nn(cc1)C(=N)N,TOX26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
N=C(N)n1cccn1,TOX26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C(N)(n1cccn1)=N,TOX26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
FC(F)(F)COCC(F)(F)F,TOX26516,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
C(F)(F)(F)COCC(F)(F)F,TOX26516,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
C(F)(F)(F)COCC(F)(F)F,TOX26516,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
C(COCC(F)(F)F)(F)(F)F,TOX26516,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
CCC(C(N)=O)N1CCCC1=O,TOX26510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CC)(C(=O)N)N1CCCC1=O,TOX26510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1N(C(CC)C(=O)N)CCC1,TOX26510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C(N)=O)N1CCCC1=O,TOX26510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,TOX26045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccc1O)C[C@@H](C(O)=O)NC(=O)C,TOX26045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)[C@H](Cc1ccc(cc1)O)NC(C)=O,TOX26045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(C[C@H](NC(=O)C)C(O)=O)ccc1O,TOX26045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCC(O)CS,TOX26512,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C(O)CS)O,TOX26512,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(O)C(CS)O,TOX26512,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(C(CS)O)O,TOX26512,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1ccc2ccc3ccccc3c2c1,TOX29099,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,1.0
CC(=O)c1ccc2ccc3ccccc3c2c1,TOX29099,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,1.0
c1cc2c(cc1)c1cc(ccc1cc2)C(=O)C,TOX29099,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,1.0
c1cc2c(cc1)c1c(cc2)ccc(c1)C(C)=O,TOX29099,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,1.0
Nc1ccc(NCCO)c([N+](=O)[O-])c1,TOX1236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
OCCNc1ccc(N)cc1[N+]([O-])=O,TOX1236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nc1ccc(NCCO)c(c1)[N+](=O)[O-],TOX1236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nc1ccc(c(c1)[N+]([O-])=O)NCCO,TOX1236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,TOX22602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1cc(ccc1-c1ccc(cc1)C(C)=O)C(=O)NCCCCN1CCN(CC1)c1ccccc1OC,TOX22602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C(CNC(=O)c1ccc(cc1)-c1ccc(cc1)C(C)=O)CCN1CCN(CC1)c1c(OC)cccc1,TOX22602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C1N(CCCCNC(=O)c2ccc(-c3ccc(cc3)C(=O)C)cc2)CCN(c2ccccc2OC)C1,TOX22602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
[Be+2],TOX4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[Be+2],TOX4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[Be+2],TOX4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[Be+2],TOX4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COCCOCCOCCOCCO,TOX7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(OCCOCCOCCOC)CO,TOX7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(OCCO)COCCOCCOC,TOX7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O(CCO)CCOCCOCCOC,TOX7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1,TOX7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1(OC(C(S(=O)([O-])=O)CC(=O)OC2CCCCC2)=O)CCCCC1,TOX7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(C(CC(=O)OC1CCCCC1)C(OC1CCCCC1)=O)[O-],TOX7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S(=O)(C(CC(=O)OC1CCCCC1)C(OC1CCCCC1)=O)(=O)[O-],TOX7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,TOX7823,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(C)=N/O[Si](C)(O/N=C(/CC)C)O/N=C(/CC)C,TOX7823,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(=N/O[Si](O/N=C(\C)CC)(O/N=C(/CC)C)C)C,TOX7823,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N(\O[Si](O/N=C(/CC)C)(C)O/N=C(\C)CC)=C(\C)CC,TOX7823,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,TOX27394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OC(C)=O)(CCCCCCCCCCC(=O)OCC(OC(=O)C)COC(=O)C)CCCCCC,TOX27394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCCCCCC(=O)OCC(OC(=O)C)COC(=O)C)CC(OC(=O)C)CCCCCC,TOX27394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCC(CCCCCC)OC(C)=O)CCCCCC(=O)OCC(OC(C)=O)COC(=O)C,TOX27394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,TOX27395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(C)(C)CCCCCCOC(=O)C1C(C(=O)OCCCCCCC(C)C)CCCC1,TOX27395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C(CCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C)CCC(C)C,TOX27395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O(CCCCCCC(C)C)C(C1C(C(OCCCCCCC(C)C)=O)CCCC1)=O,TOX27395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
c1ccc2cnccc2c1,TOX27644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1cc2c(cn1)cccc2,TOX27644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1cncc2c1cccc2,TOX27644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1cncc2c1cccc2,TOX27644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,TOX27397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCCC(O)(C(CN(C)C)c2ccc(OC)cc2)C1,TOX27397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CC(c1ccc(cc1)OC)C1(O)CCCCC1)C,TOX27397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccc1C(C1(O)CCCCC1)CN(C)C)OC,TOX27397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)(CCC=C(C)C)OC=O,TOX27642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OC(CCC=C(C)C)(C)C=C)=O,TOX27642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(=CCCC(OC=O)(C)C=C)(C)C,TOX27642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(=O)OC(C=C)(C)CCC=C(C)C,TOX27642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCOC(C)=O,TOX27641,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCOC(=O)C)CCCCCCCCC,TOX27641,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCCCCCCCC)OC(C)=O,TOX27641,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(CCCCCCCOC(=O)C)CCCC,TOX27641,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,TOX27399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1(C(C(C2CCCC(=O)C1=2)(C)C)C)(C)C,TOX27399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CC(=O)C2C(C)(C(C)C(C=2C1)(C)C)C,TOX27399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C(C(C)(C)C2=C1CCCC2=O)C)C,TOX27399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCCCc1ccccc1,TOX27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OCCCc1ccccc1)C,TOX27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(ccccc1)CCCOC(=O)C,TOX27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(CCCOC(C)=O)cc1,TOX27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(COC=O)cc1,TOX27649,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=COCc1ccc(cc1)OC,TOX27649,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=COCc1ccc(cc1)OC,TOX27649,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccc1OC)COC=O,TOX27649,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,TOX12389,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
C(C)(=CCC/C(=C/CC/C(C)=C/CO)C)C,TOX12389,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
C(C)(=CCC/C(C)=C/CC/C(C)=C/CO)C,TOX12389,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
C(/C=C(/CC/C=C(/CCC=C(C)C)C)C)O,TOX12389,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,TOX27029,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1(C(F)(C(C(F)(C2(C1(F)C1(F)C(C(C2(F)F)(F)F)(F)C(F)(C(F)(C(F)(C1(F)F)F)F)F)F)F)(F)F)F)F,TOX27029,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1(C2(C3(C(F)(F)C(F)(C(F)(C(F)(F)C3(F)C(F)(F)C(C2(F)C(F)(C(C1(F)F)(F)F)F)(F)F)F)F)F)F)F,TOX27029,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC12C(F)(C(C3(F)C(F)(F)C(C(C(F)(C3(C2(C(F)(F)C(F)(C(F)(C1(F)F)F)F)F)F)F)(F)F)(F)F)(F)F)F,TOX27029,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,TOX3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OS(N)(=O)=O)[C@@]12OC(O[C@H]2[C@H]2[C@H](OC(O2)(C)C)CO1)(C)C,TOX3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(OS(=O)(N)=O)[C@@]12OC[C@H]3OC(C)(O[C@H]3[C@@H]1OC(O2)(C)C)C,TOX3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S(=O)(OC[C@]12OC[C@H]3OC(O[C@H]3[C@@H]2OC(O1)(C)C)(C)C)(=O)N,TOX3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,TOX27027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1(ccccc1C(=O)OCC(CC(CC(C)CC(C)C)C)C)C(OCC(CC(C)CC(C)CC(C)C)C)=O,TOX27027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C(=O)(OCC(C)CC(CC(CC(C)C)C)C)c1c(cccc1)C(OCC(CC(CC(C)CC(C)C)C)C)=O,TOX27027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(CC(CC(CC(C)C)C)C)COC(=O)c1c(C(=O)OCC(C)CC(CC(C)CC(C)C)C)cccc1,TOX27027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F[B-](F)(F)F,TOX17015,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
F[B-](F)(F)F,TOX17015,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
F[B-](F)(F)F,TOX17015,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
F[B-](F)(F)F,TOX17015,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,TOX26062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C(Nc1ccc(cc1)OCC)(=C)Nc1ccc(OCC)cc1,TOX26062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C(Nc1ccc(cc1)OCC)(Nc1ccc(OCC)cc1)=C,TOX26062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1c(ccc(NC(=C)Nc2ccc(OCC)cc2)c1)OCC,TOX26062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Oc1c(I)cc(Cl)c2cccnc12,TOX2837,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,
Oc1c(I)cc(Cl)c2c1nccc2,TOX2837,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,
Ic1c(O)c2ncccc2c(c1)Cl,TOX2837,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,
c1nc2c(cc1)c(Cl)cc(I)c2O,TOX2837,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,
CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,TOX2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
n1(c2-c(nc3c1cccc3)cc(Nc1ccc(Cl)cc1)/c(=N\C(C)C)c2)-c1ccc(cc1)Cl,TOX2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Clc1ccc(-n2c3-c(nc4ccccc42)cc(Nc2ccc(cc2)Cl)/c(=N\C(C)C)c3)cc1,TOX2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
c1(Nc2ccc(cc2)Cl)/c(cc2-c(nc3ccccc3n2-c2ccc(Cl)cc2)c1)=N\C(C)C,TOX2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,TOX21985,0.0,,,,,0.0,0.0,,0.0,1.0,1.0,1.0
c1(C(F)(F)F)cccc(c1)NC(=O)c1cc(cc(Br)c1O)Br,TOX21985,0.0,,,,,0.0,0.0,,0.0,1.0,1.0,1.0
C(Nc1cc(ccc1)C(F)(F)F)(c1c(c(Br)cc(c1)Br)O)=O,TOX21985,0.0,,,,,0.0,0.0,,0.0,1.0,1.0,1.0
N(c1cccc(C(F)(F)F)c1)C(=O)c1cc(cc(c1O)Br)Br,TOX21985,0.0,,,,,0.0,0.0,,0.0,1.0,1.0,1.0
O=S(=O)(Cl)Cl,TOX9707,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ClS(=O)(Cl)=O,TOX9707,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=S(Cl)(Cl)=O,TOX9707,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
S(Cl)(=O)(=O)Cl,TOX9707,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C=C(Cl)CSC(=S)N(CC)CC,TOX1289,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
C(=S)(SCC(Cl)=C)N(CC)CC,TOX1289,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
CCN(C(SCC(Cl)=C)=S)CC,TOX1289,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
S(CC(=C)Cl)C(N(CC)CC)=S,TOX1289,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,TOX1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C@@H]1(O[C@@H]([C@@H]([C@@H](O)[C@@H]1O)O)O[C@]1(CO)O[C@H](CO)[C@@H](O)[C@@H]1O)CO,TOX1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O[C@@H]1[C@@H](CO)O[C@](CO)([C@H]1O)O[C@@H]1[C@H](O)[C@@H](O)[C@@H]([C@H](O1)CO)O,TOX1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C@H]1(O[C@]2([C@@H](O)[C@@H]([C@@H](CO)O2)O)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]1O)O)CO,TOX1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)([O-])[S-],TOX9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S([O-])([S-])(=O)=O,TOX9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S([O-])([S-])=O,TOX9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[S-]S([O-])(=O)=O,TOX9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,TOX6060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C)NS(=O)(c1ccc(N)cc1)=O,TOX6060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(ccc1N)S(=O)(NC(C)=O)=O,TOX6060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(NC(=O)C)(c1ccc(N)cc1)=O,TOX6060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,TOX1283,0.0,0.0,,,,,0.0,1.0,0.0,1.0,1.0,
ClC1(Cl)[C@@]2(Cl)C(Cl)[C@@](C1(Cl)Cl)(C(C)(C2=C)C)Cl,TOX1283,0.0,0.0,,,,,0.0,1.0,0.0,1.0,1.0,
